,FIPS 1970,SMSA 1970,STATE 1970,COUNTY 1970,FIPS 1980,SMSA 1980,COUNTY 1980,STATE 1980,MSA NAME 1980,FIPS 1990,MSA 1990,COUNTY 1990,STATE 1990,MSA NAME 1990,FIPS 2000,MSA Code 2000,County 2000,MSA Name 2000,FIPS 2010,CBSA 2010,County 2010,CBSA Name 2010,CBSA State 2010,Metro/Micro 2010,1970 Pop,1980 Pop,1990 Pop,2000 Pop,2010 Pop,1970 Emp,1980 Emp,1990 Emp,2000 Emp,2010 Emp
2,10003,9160,Delaware,New Castle,10003,9160,New Castle,Delaware,WILMINGTON DEL.-N.J.-MD.,10003,6162,New Castle,Delaware,Philadelphia--Wilmington--Trenton PA--NJ--DE--MD CMSA,10003,6162,New Castle DE,Philadelphia-Wilmington-Atlantic City,10003,37980,New Castle DE,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Metro,386875,398528,443784,501837,538911,190832,218795,296416,348845,342133
3,10005,NA,Delaware,Sussex,10005,NA,Sussex,Delaware,NA,10005,9999,Sussex,Delaware,NA,10005,9999,Sussex DE,,10005,41540,Sussex DE,Salisbury, MD-DE,Metro,80824,98111,114145,157307,197890,41532,46558,65465,82250,99034
54,11001,8840,District Of Columbia,District Of Columbia,11001,8840,District Of Columbia,District Of Columbia,WASHINGTON D.C.-MD.-VA.,11001,8840,District Of Columbia,District Of Columbia,Washington DC--MD--VA MSA,11001,8872,District of Columbia DC,Washington-Baltimore,11001,47900,District of Columbia DC,Washington-Arlington-Alexandria, DC-VA-MD-WV,Metro,755087,638284,605321,572046,605126,671811,701075,773211,735305,809918
72,12001,2900,Florida,Alachua,12001,2900,Alachua,Florida,GAINESVILLE FLA.,12001,2900,Alachua,Florida,Gainesville FL MSA,12001,2900,Alachua FL,Gainesville,12001,23540,Alachua FL,Gainesville, FL,Metro,105140,152223,182723,218611,247625,49052,79973,113571,144158,154228
73,12003,NA,Florida,Baker,12003,3600,Baker,Florida,JACKSONVILLE FLA.,12003,9999,Baker,Florida,NA,12003,9999,Baker FL,,12003,27260,Baker FL,Jacksonville, FL,Metro,9304,15389,18594,22374,27076,2797,4149,6293,7353,9075
74,12005,NA,Florida,Bay,12005,6015,Bay,Florida,PANAMA CITY FLA.,12005,6015,Bay,Florida,Panama City FL MSA,12005,6015,Bay FL,Panama City,12005,37460,Bay FL,Panama City, FL,Metro,75685,98318,127323,148393,169247,31565,46220,68858,83223,95452
75,12007,NA,Florida,Bradford,12007,NA,Bradford,Florida,NA,12007,2900,Bradford,Florida,Gainesville FL MSA,12007,9999,Bradford FL,,12007, ,Bradford FL, , ,,14695,20106,22605,26064,28539,4053,4771,7398,9451,9183
76,12009,NA,Florida,Brevard,12009,4900,Brevard,Florida,MELBOURNE-TITUSVILLE-COCOA FLA.,12009,4900,Brevard,Florida,Melbourne--Titusville--Palm Bay FL MSA,12009,4900,Brevard FL,Melbourne-Titusville-Palm Bay,12009,37340,Brevard FL,Palm Bay-Melbourne-Titusville, FL,Metro,229660,275664,403209,477819,543966,96024,129188,202232,242242,256565
77,12011,2680,Florida,Broward,12011,2680,Broward,Florida,FORT LAUDERDALE-HOLLYWOOD FLA.,12011,4992,Broward,Florida,Miami--Fort Lauderdale FL CMSA,12011,4992,Broward FL,Miami-Fort Lauderdale,12011,33100,Broward FL,Miami-Fort Lauderdale-West Palm Beach, FL,Metro,627868,1026062,1263301,1630600,1753263,246602,459604,626542,844299,977134
78,12013,NA,Florida,Calhoun,12013,NA,Calhoun,Florida,NA,12013,9999,Calhoun,Florida,NA,12013,9999,Calhoun FL,,12013, ,Calhoun FL, , ,,7627,9292,11044,13040,14632,2281,2991,3598,4337,4482
79,12015,NA,Florida,Charlotte,12015,NA,Charlotte,Florida,NA,12015,9999,Charlotte,Florida,NA,12015,6580,Charlotte FL,Punta Gorda,12015,39460,Charlotte FL,Punta Gorda, FL,Metro,27977,59472,112821,142266,159947,8072,19577,38654,56379,59681
80,12017,NA,Florida,Citrus,12017,NA,Citrus,Florida,NA,12017,9999,Citrus,Florida,NA,12017,9999,Citrus FL,,12017,26140,Citrus FL,Homosassa Springs, FL,Metro,19799,55719,94645,118649,141266,6020,15605,29942,41743,46800
81,12019,NA,Florida,Clay,12019,3600,Clay,Florida,JACKSONVILLE FLA.,12019,3600,Clay,Florida,Jacksonville FL MSA,12019,3600,Clay FL,Jacksonville,12019,27260,Clay FL,Jacksonville, FL,Metro,32502,67815,106752,141629,191436,7432,18167,35191,54558,62111
82,12021,NA,Florida,Collier,12021,NA,Collier,Florida,NA,12021,5345,Collier,Florida,Naples FL MSA,12021,5345,Collier FL,Naples,12021,34940,Collier FL,Naples-Immokalee-Marco Island, FL,Metro,38874,87504,154568,254015,322683,19784,46868,92101,143297,170460
83,12023,NA,Florida,Columbia,12023,NA,Columbia,Florida,NA,12023,9999,Columbia,Florida,NA,12023,9999,Columbia FL,,12023,29380,Columbia FL,Lake City, FL,Micro,25366,35646,42861,56571,67571,10180,13946,17431,22979,28585
85,12027,NA,Florida,De Soto,12027,NA,De Soto,Florida,NA,12027,9999,Desoto,Florida,NA,12027,9999,DeSoto FL,,12027,11580,DeSoto FL,Arcadia, FL,Micro,13242,19172,24094,32196,34921,5286,8217,10894,13032,12934
86,12029,NA,Florida,Dixie,12029,NA,Dixie,Florida,NA,12029,9999,Dixie,Florida,NA,12029,9999,Dixie FL,,12029, ,Dixie FL, , ,,5470,7783,10674,13758,16402,1727,2430,3492,4085,3847
87,12031,3600,Florida,Duval,12031,3600,Duval,Florida,JACKSONVILLE FLA.,12031,3600,Duval,Florida,Jacksonville FL MSA,12031,3600,Duval FL,Jacksonville,12031,27260,Duval FL,Jacksonville, FL,Metro,529538,573170,677746,779800,865785,264722,328436,463335,578373,565837
88,12033,6080,Florida,Escambia,12033,6080,Escambia,Florida,PENSACOLA FLA.,12033,6080,Escambia,Florida,Pensacola FL MSA,12033,6080,Escambia FL,Pensacola,12033,37860,Escambia FL,Pensacola-Ferry Pass-Brent, FL,Metro,206061,235228,263272,294725,298165,92208,113515,140024,176123,167253
89,12035,NA,Florida,Flagler,12035,NA,Flagler,Florida,NA,12035,9999,Flagler,Florida,NA,12035,2020,Flagler FL,Daytona Beach,12035,19660,Flagler FL,Deltona-Daytona Beach-Ormond Beach, FL,Metro,4447,11204,29474,50579,96078,1661,4215,8758,14304,29967
90,12037,NA,Florida,Franklin,12037,NA,Franklin,Florida,NA,12037,9999,Franklin,Florida,NA,12037,9999,Franklin FL,,12037, ,Franklin FL, , ,,7059,7676,8978,9839,11535,2252,2738,3718,5119,5470
91,12039,NA,Florida,Gadsden,12039,NA,Gadsden,Florida,NA,12039,8240,Gadsden,Florida,Tallahassee FL MSA,12039,8240,Gadsden FL,Tallahassee,12039,45220,Gadsden FL,Tallahassee, FL,Metro,39047,41753,41267,44950,47792,13775,13306,16477,17727,17795
92,12041,NA,Florida,Gilchrist,12041,NA,Gilchrist,Florida,NA,12041,9999,Gilchrist,Florida,NA,12041,9999,Gilchrist FL,,12041,23540,Gilchrist FL,Gainesville, FL,Metro,3605,5890,9751,14443,16994,1161,1847,2814,4412,4711
93,12043,NA,Florida,Glades,12043,NA,Glades,Florida,NA,12043,9999,Glades,Florida,NA,12043,9999,Glades FL,,12043, ,Glades FL, , ,,3719,6009,7639,10579,12938,1454,1562,1904,2969,2876
94,12045,NA,Florida,Gulf,12045,NA,Gulf,Florida,NA,12045,9999,Gulf,Florida,NA,12045,9999,Gulf FL,,12045,37460,Gulf FL,Panama City, FL,Metro,10107,10647,11486,14566,15814,3675,3813,4375,4518,5381
95,12047,NA,Florida,Hamilton,12047,NA,Hamilton,Florida,NA,12047,9999,Hamilton,Florida,NA,12047,9999,Hamilton FL,,12047, ,Hamilton FL, , ,,7797,8790,10973,13330,14672,3099,4909,5435,4780,4539
96,12049,NA,Florida,Hardee,12049,NA,Hardee,Florida,NA,12049,9999,Hardee,Florida,NA,12049,9999,Hardee FL,,12049,48100,Hardee FL,Wauchula, FL,Micro,14986,20370,19668,26769,27738,5667,8290,9567,11071,10917
97,12051,NA,Florida,Hendry,12051,NA,Hendry,Florida,NA,12051,9999,Hendry,Florida,NA,12051,9999,Hendry FL,,12051,17500,Hendry FL,Clewiston, FL,Micro,11940,18854,25943,36255,39040,8500,8433,11806,17648,17040
98,12053,NA,Florida,Hernando,12053,NA,Hernando,Florida,NA,12053,8280,Hernando,Florida,Tampa--St. Petersburg--Clearwater FL MSA,12053,8280,Hernando FL,Tampa-St. Petersburg-Clearwater,12053,45300,Hernando FL,Tampa-St. Petersburg-Clearwater, FL,Metro,17523,45715,102726,131390,172970,6726,12908,28401,44993,53144
99,12055,NA,Florida,Highlands,12055,NA,Highlands,Florida,NA,12055,9999,Highlands,Florida,NA,12055,9999,Highlands FL,,12055,42700,Highlands FL,Sebring, FL,Metro,29898,48102,69238,87417,98665,10437,17930,27382,32851,37495
100,12057,8280,Florida,Hillsborough,12057,8280,Hillsborough,Florida,TAMPA-ST. PETERSBURG FLA.,12057,8280,Hillsborough,Florida,Tampa--St. Petersburg--Clearwater FL MSA,12057,8280,Hillsborough FL,Tampa-St. Petersburg-Clearwater,12057,45300,Hillsborough FL,Tampa-St. Petersburg-Clearwater, FL,Metro,493409,651833,837028,1003435,1233831,222533,340216,527040,736114,752423
101,12059,NA,Florida,Holmes,12059,NA,Holmes,Florida,NA,12059,9999,Holmes,Florida,NA,12059,9999,Holmes FL,,12059, ,Holmes FL, , ,,10807,14806,15812,18553,19859,2764,4225,4869,6338,6336
102,12061,NA,Florida,Indian River,12061,NA,Indian River,Florida,NA,12061,9999,Indian River,Florida,NA,12061,9999,Indian River FL,,12061,42680,Indian River FL,Sebastian-Vero Beach, FL,Metro,36192,60728,91115,113323,138233,15206,28130,44005,55507,68062
103,12063,NA,Florida,Jackson,12063,NA,Jackson,Florida,NA,12063,9999,Jackson,Florida,NA,12063,9999,Jackson FL,,12063, ,Jackson FL, , ,,34463,39301,41465,46701,49616,11994,15070,17406,17871,20232
104,12065,NA,Florida,Jefferson,12065,NA,Jefferson,Florida,NA,12065,9999,Jefferson,Florida,NA,12065,9999,Jefferson FL,,12065,45220,Jefferson FL,Tallahassee, FL,Metro,8712,10731,11370,12891,14747,2870,3909,4048,4506,4806
105,12067,NA,Florida,Lafayette,12067,NA,Lafayette,Florida,NA,12067,9999,Lafayette,Florida,NA,12067,9999,Lafayette FL,,12067, ,Lafayette FL, , ,,2877,4038,5627,7011,8814,1053,1313,1699,2198,2310
106,12069,NA,Florida,Lake,12069,NA,Lake,Florida,NA,12069,9999,Lake,Florida,NA,12069,5960,Lake FL,Orlando,12069,36740,Lake FL,Orlando-Kissimmee-Sanford, FL,Metro,69958,105881,153468,212347,297847,29400,46281,58326,86262,113240
107,12071,NA,Florida,Lee,12071,2700,Lee,Florida,FORT MYERS-CAPE CORAL FLA.,12071,2700,Lee,Florida,Fort Myers--Cape Coral FL MSA,12071,2700,Lee FL,Fort Myers-Cape Coral,12071,15980,Lee FL,Cape Coral-Fort Myers, FL,Metro,107430,208050,339012,444311,620532,42485,96755,164024,219914,284855
108,12073,8240,Florida,Leon,12073,8240,Leon,Florida,TALLAHASSEE FLA.,12073,8240,Leon,Florida,Tallahassee FL MSA,12073,8240,Leon FL,Tallahassee,12073,45220,Leon FL,Tallahassee, FL,Metro,104148,149792,194118,240571,276042,49903,84845,131509,172233,179115
109,12075,NA,Florida,Levy,12075,NA,Levy,Florida,NA,12075,9999,Levy,Florida,NA,12075,9999,Levy FL,,12075, ,Levy FL, , ,,12778,20068,26123,34644,40721,4745,5882,8312,11944,13355
110,12077,NA,Florida,Liberty,12077,NA,Liberty,Florida,NA,12077,9999,Liberty,Florida,NA,12077,9999,Liberty FL,,12077, ,Liberty FL, , ,,3427,4266,5594,6989,8339,948,1221,1867,2140,2767
111,12079,NA,Florida,Madison,12079,NA,Madison,Florida,NA,12079,9999,Madison,Florida,NA,12079,9999,Madison FL,,12079, ,Madison FL, , ,,13559,14953,16611,18734,19231,4692,5072,6109,7814,6724
112,12081,NA,Florida,Manatee,12081,1140,Manatee,Florida,BRADENTON FLA.,12081,1140,Manatee,Florida,Bradenton FL MSA,12081,7510,Manatee FL,Sarasota-Bradenton,12081,35840,Manatee FL,North Port-Sarasota-Bradenton, FL,Metro,97594,150262,213563,265644,323429,32431,61080,96536,162574,146340
113,12083,NA,Florida,Marion,12083,5790,Marion,Florida,OCALA FLA.,12083,5790,Marion,Florida,Ocala FL MSA,12083,5790,Marion FL,Ocala,12083,36100,Marion FL,Ocala, FL,Metro,70320,124218,197095,260221,331421,28119,50295,81784,113417,128576
114,12085,NA,Florida,Martin,12085,NA,Martin,Florida,NA,12085,2710,Martin,Florida,Fort Pierce FL MSA,12085,2710,Martin FL,Fort Pierce-Port St. Lucie,12085,38940,Martin FL,Port St. Lucie, FL,Metro,28498,64935,102033,127301,146979,12517,30993,51171,72446,81519
115,12086,NA,NA,NA,12086,NA,NA,NA,NA,12086,NA,NA,NA,NA,12086,4992,Miami-Dade FL,Miami-Fort Lauderdale,12086,33100,Miami-Dade FL,Miami-Fort Lauderdale-West Palm Beach, FL,Metro,1274947,1643132,1943717,2259508,2508171,647323,908293,1063522,1269855,1415087
116,12087,NA,Florida,Monroe,12087,NA,Monroe,Florida,NA,12087,9999,Monroe,Florida,NA,12087,9999,Monroe FL,,12087,28580,Monroe FL,Key West, FL,Micro,52543,63721,78239,79470,73213,24888,32993,43697,53455,53698
117,12089,NA,Florida,Nassau,12089,3600,Nassau,Florida,JACKSONVILLE FLA.,12089,3600,Nassau,Florida,Jacksonville FL MSA,12089,3600,Nassau FL,Jacksonville,12089,27260,Nassau FL,Jacksonville, FL,Metro,20783,33070,44252,57957,73528,8842,10992,16277,22757,26710
118,12091,NA,Florida,Okaloosa,12091,2750,Okaloosa,Florida,FORT WALTON BEACH FLA.,12091,2750,Okaloosa,Florida,Fort Walton Beach FL MSA,12091,2750,Okaloosa FL,Fort Walton Beach,12091,18880,Okaloosa FL,Crestview-Fort Walton Beach-Destin, FL,Metro,88501,110679,144453,171200,180757,38868,54394,81319,112349,115266
119,12093,NA,Florida,Okeechobee,12093,NA,Okeechobee,Florida,NA,12093,9999,Okeechobee,Florida,NA,12093,9999,Okeechobee FL,,12093,36380,Okeechobee FL,Okeechobee, FL,Micro,11539,20594,29834,35917,40027,4323,6983,10237,12948,14684
120,12095,5960,Florida,Orange,12095,5960,Orange,Florida,ORLANDO FLA.,12095,5960,Orange,Florida,Orlando FL MSA,12095,5960,Orange FL,Orlando,12095,36740,Orange FL,Orlando-Kissimmee-Sanford, FL,Metro,347356,474742,685768,903019,1148823,171593,291166,516943,735778,823242
121,12097,NA,Florida,Osceola,12097,5960,Osceola,Florida,ORLANDO FLA.,12097,5960,Osceola,Florida,Orlando FL MSA,12097,5960,Osceola FL,Orlando,12097,36740,Osceola FL,Orlando-Kissimmee-Sanford, FL,Metro,25822,50634,110319,174146,269825,8395,19483,43173,63733,101434
122,12099,8960,Florida,Palm Beach,12099,8960,Palm Beach,Florida,WEST PALM BEACH-BOCA RATON FLA.,12099,8960,Palm Beach,Florida,West Palm Beach--Boca Raton--Delray Beach FL MSA,12099,8960,Palm Beach FL,West Palm Beach-Boca Raton,12099,33100,Palm Beach FL,Miami-Fort Lauderdale-West Palm Beach, FL,Metro,352387,585742,871560,1135787,1324171,160142,295564,461751,644706,734648
123,12101,NA,Florida,Pasco,12101,8280,Pasco,Florida,TAMPA-ST. PETERSBURG FLA.,12101,8280,Pasco,Florida,Tampa--St. Petersburg--Clearwater FL MSA,12101,8280,Pasco FL,Tampa-St. Petersburg-Clearwater,12101,45300,Pasco FL,Tampa-St. Petersburg-Clearwater, FL,Metro,78151,196560,281937,347038,465474,18174,47294,79588,98872,143930
124,12103,8280,Florida,Pinellas,12103,8280,Pinellas,Florida,TAMPA-ST. PETERSBURG FLA.,12103,8280,Pinellas,Florida,Tampa--St. Petersburg--Clearwater FL MSA,12103,8280,Pinellas FL,Tampa-St. Petersburg-Clearwater,12103,45300,Pinellas FL,Tampa-St. Petersburg-Clearwater, FL,Metro,528144,732867,856166,922150,916440,192306,317120,439620,567284,516322
125,12105,NA,Florida,Polk,12105,3980,Polk,Florida,LAKELAND-WINTER HAVEN FLA.,12105,3980,Polk,Florida,Lakeland--Winter Haven FL MSA,12105,3980,Polk FL,Lakeland-Winter Haven,12105,29460,Polk FL,Lakeland-Winter Haven, FL,Metro,230334,324038,407756,485515,603192,97281,156846,194693,234563,255794
126,12107,NA,Florida,Putnam,12107,NA,Putnam,Florida,NA,12107,9999,Putnam,Florida,NA,12107,9999,Putnam FL,,12107,37260,Putnam FL,Palatka, FL,Micro,36778,50795,65345,70433,74238,12380,15964,18793,22410,24058
127,12109,NA,Florida,St Johns,12109,3600,St Johns,Florida,JACKSONVILLE FLA.,12109,3600,St Johns,Florida,Jacksonville FL MSA,12109,3600,St. Johns FL,Jacksonville,12109,27260,St. Johns FL,Jacksonville, FL,Metro,31261,51950,84825,124522,191258,11891,20206,34565,52834,83722
128,12111,NA,Florida,St Lucie,12111,NA,St Lucie,Florida,NA,12111,2710,St Lucie,Florida,Fort Pierce FL MSA,12111,2710,St. Lucie FL,Fort Pierce-Port St. Lucie,12111,38940,St. Lucie FL,Port St. Lucie, FL,Metro,51243,88835,152669,193518,278264,20768,37861,58577,69303,95206
129,12113,6080,Florida,Santa Rosa,12113,6080,Santa Rosa,Florida,PENSACOLA FLA.,12113,6080,Santa Rosa,Florida,Pensacola FL MSA,12113,6080,Santa Rosa FL,Pensacola,12113,37860,Santa Rosa FL,Pensacola-Ferry Pass-Brent, FL,Metro,38073,56602,82434,118360,152953,12318,18152,27225,36439,50647
130,12115,NA,Florida,Sarasota,12115,7510,Sarasota,Florida,SARASOTA FLA.,12115,7510,Sarasota,Florida,Sarasota FL MSA,12115,7510,Sarasota FL,Sarasota-Bradenton,12115,35840,Sarasota FL,North Port-Sarasota-Bradenton, FL,Metro,122342,204462,279748,327165,379937,54467,99066,150340,191094,199957
131,12117,5960,Florida,Seminole,12117,5960,Seminole,Florida,ORLANDO FLA.,12117,5960,Seminole,Florida,Orlando FL MSA,12117,5960,Seminole FL,Orlando,12117,36740,Seminole FL,Orlando-Kissimmee-Sanford, FL,Metro,85065,181968,291169,367378,423070,23447,61621,121188,186045,217245
132,12119,NA,Florida,Sumter,12119,NA,Sumter,Florida,NA,12119,9999,Sumter,Florida,NA,12119,9999,Sumter FL,,12119,45540,Sumter FL,The Villages, FL,Metro,14967,24439,31882,53738,94279,4545,6802,9144,12646,30895
133,12121,NA,Florida,Suwannee,12121,NA,Suwannee,Florida,NA,12121,9999,Suwannee,Florida,NA,12121,9999,Suwannee FL,,12121, ,Suwannee FL, , ,,15664,22459,26918,35071,42315,7179,8702,11307,14402,15681
134,12123,NA,Florida,Taylor,12123,NA,Taylor,Florida,NA,12123,9999,Taylor,Florida,NA,12123,9999,Taylor FL,,12123, ,Taylor FL, , ,,13546,16600,17168,19233,22573,5270,7001,8004,8058,8618
135,12125,NA,Florida,Union,12125,NA,Union,Florida,NA,12125,9999,Union,Florida,NA,12125,9999,Union FL,,12125, ,Union FL, , ,,8218,10173,10293,13450,15534,1948,2975,4352,4428,5164
136,12127,NA,Florida,Volusia,12127,2020,Volusia,Florida,DAYTONA BEACH FLA.,12127,2020,Volusia,Florida,Daytona Beach FL MSA,12127,2020,Volusia FL,Daytona Beach,12127,19660,Volusia FL,Deltona-Daytona Beach-Ormond Beach, FL,Metro,170447,261444,374200,444935,494610,62352,105796,146833,177888,211592
137,12129,NA,Florida,Wakulla,12129,8240,Wakulla,Florida,TALLAHASSEE FLA.,12129,9999,Wakulla,Florida,NA,12129,9999,Wakulla FL,,12129,45220,Wakulla FL,Tallahassee, FL,Metro,6393,10891,14437,22924,30835,1492,2750,3981,6570,8972
138,12131,NA,Florida,Walton,12131,NA,Walton,Florida,NA,12131,9999,Walton,Florida,NA,12131,9999,Walton FL,,12131,18880,Walton FL,Crestview-Fort Walton Beach-Destin, FL,Metro,16207,21425,27837,40755,55248,4473,6059,10303,16678,29181
139,12133,NA,Florida,Washington,12133,NA,Washington,Florida,NA,12133,9999,Washington,Florida,NA,12133,9999,Washington FL,,12133, ,Washington FL, , ,,11534,14578,16972,21023,24754,3528,4543,5959,8314,8337
140,13001,NA,Georgia,Appling,13001,NA,Appling,Georgia,NA,13001,9999,Appling,Georgia,NA,13001,9999,Appling GA,,13001, ,Appling GA, , ,,12827,15529,15776,17396,18328,4984,6235,7165,8386,8644
141,13003,NA,Georgia,Atkinson,13003,NA,Atkinson,Georgia,NA,13003,9999,Atkinson,Georgia,NA,13003,9999,Atkinson GA,,13003, ,Atkinson GA, , ,,5826,6151,6223,7591,8360,1520,1619,2455,2854,2370
142,13005,NA,Georgia,Bacon,13005,NA,Bacon,Georgia,NA,13005,9999,Bacon,Georgia,NA,13005,9999,Bacon GA,,13005, ,Bacon GA, , ,,8290,9402,9570,10131,11082,3436,4343,4899,5200,4773
143,13007,NA,Georgia,Baker,13007,NA,Baker,Georgia,NA,13007,9999,Baker,Georgia,NA,13007,9999,Baker GA,,13007,10500,Baker GA,Albany, GA,Metro,3822,3807,3617,4025,3435,1156,1354,1029,1035,936
144,13009,NA,Georgia,Baldwin,13009,NA,Baldwin,Georgia,NA,13009,9999,Baldwin,Georgia,NA,13009,9999,Baldwin GA,,13009,33300,Baldwin GA,Milledgeville, GA,Micro,34269,34835,39627,44684,45702,12752,17275,21608,23270,21115
145,13011,NA,Georgia,Banks,13011,NA,Banks,Georgia,NA,13011,9999,Banks,Georgia,NA,13011,9999,Banks GA,,13011, ,Banks GA, , ,,6810,8708,10379,14544,18409,2006,2762,3851,6353,6585
146,13013,NA,Georgia,Barrow,13013,NA,Barrow,Georgia,NA,13013,520,Barrow,Georgia,Atlanta GA MSA,13013,520,Barrow GA,Atlanta,13013,12060,Barrow GA,Atlanta-Sandy Springs-Roswell, GA,Metro,16976,21482,30106,46520,69692,7137,9665,11750,18072,23289
147,13015,NA,Georgia,Bartow,13015,NA,Bartow,Georgia,NA,13015,9999,Bartow,Georgia,NA,13015,520,Bartow GA,Atlanta,13015,12060,Bartow GA,Atlanta-Sandy Springs-Roswell, GA,Metro,33166,40901,56360,76806,100139,13611,19314,25700,42328,43110
148,13017,NA,Georgia,Ben Hill,13017,NA,Ben Hill,Georgia,NA,13017,9999,Ben Hill,Georgia,NA,13017,9999,Ben Hill GA,,13017,22340,Ben Hill GA,Fitzgerald, GA,Micro,13183,16057,16217,17483,17633,5675,7113,8496,10658,8388
149,13019,NA,Georgia,Berrien,13019,NA,Berrien,Georgia,NA,13019,9999,Berrien,Georgia,NA,13019,9999,Berrien GA,,13019, ,Berrien GA, , ,,11610,13568,14153,16268,19342,4571,5598,6531,6848,5983
150,13021,4680,Georgia,Bibb,13021,4680,Bibb,Georgia,MACON GA.,13021,4680,Bibb,Georgia,Macon--Warner Robins GA MSA,13021,4680,Bibb GA,Macon,13021,31420,Bibb GA,Macon-Bibb County, GA,Metro,143544,150457,150268,153857,155586,67144,76502,93417,109010,106692
151,13023,NA,Georgia,Bleckley,13023,NA,Bleckley,Georgia,NA,13023,9999,Bleckley,Georgia,NA,13023,9999,Bleckley GA,,13023, ,Bleckley GA, , ,,10338,10789,10463,11654,13041,3562,3919,4494,5867,5033
152,13025,NA,Georgia,Brantley,13025,NA,Brantley,Georgia,NA,13025,9999,Brantley,Georgia,NA,13025,9999,Brantley GA,,13025,15260,Brantley GA,Brunswick, GA,Metro,5955,8750,11120,14700,18456,1316,1812,2323,3338,3616
153,13027,NA,Georgia,Brooks,13027,NA,Brooks,Georgia,NA,13027,9999,Brooks,Georgia,NA,13027,9999,Brooks GA,,13027,46660,Brooks GA,Valdosta, GA,Metro,13781,15267,15383,16458,16263,4486,4354,5026,5008,4721
154,13029,NA,Georgia,Bryan,13029,7520,Bryan,Georgia,SAVANNAH GA.,13029,9999,Bryan,Georgia,NA,13029,7520,Bryan GA,Savannah,13029,42340,Bryan GA,Savannah, GA,Metro,6575,10257,15643,23474,30403,1392,2345,4016,6964,10054
155,13031,NA,Georgia,Bulloch,13031,NA,Bulloch,Georgia,NA,13031,9999,Bulloch,Georgia,NA,13031,9999,Bulloch GA,,13031,44340,Bulloch GA,Statesboro, GA,Micro,31704,35984,43412,56146,70639,11458,15948,19476,27437,30952
156,13033,NA,Georgia,Burke,13033,NA,Burke,Georgia,NA,13033,9999,Burke,Georgia,NA,13033,9999,Burke GA,,13033,12260,Burke GA,Augusta-Richmond County, GA-SC,Metro,18253,19408,20514,22279,23341,5902,7860,8279,9091,8917
157,13035,NA,Georgia,Butts,13035,520,Butts,Georgia,ATLANTA GA.,13035,520,Butts,Georgia,Atlanta GA MSA,13035,9999,Butts GA,,13035,12060,Butts GA,Atlanta-Sandy Springs-Roswell, GA,Metro,10613,13680,15421,19621,23742,3381,4439,4930,7461,8661
158,13037,NA,Georgia,Calhoun,13037,NA,Calhoun,Georgia,NA,13037,9999,Calhoun,Georgia,NA,13037,9999,Calhoun GA,,13037, ,Calhoun GA, , ,,6528,5723,5028,6325,6704,2290,2361,2191,2235,2127
159,13039,NA,Georgia,Camden,13039,NA,Camden,Georgia,NA,13039,9999,Camden,Georgia,NA,13039,9999,Camden GA,,13039,41220,Camden GA,St. Marys, GA,Micro,11413,13643,30734,43824,50670,3960,7047,17279,22416,22400
160,13043,NA,Georgia,Candler,13043,NA,Candler,Georgia,NA,13043,9999,Candler,Georgia,NA,13043,9999,Candler GA,,13043, ,Candler GA, , ,,6373,7517,7790,9585,11025,2786,2974,3442,4146,4129
161,13045,NA,Georgia,Carroll,13045,NA,Carroll,Georgia,NA,13045,9999,Carroll,Georgia,NA,13045,520,Carroll GA,Atlanta,13045,12060,Carroll GA,Atlanta-Sandy Springs-Roswell, GA,Metro,45827,56661,71875,87932,110698,18512,26123,35339,41763,51427
162,13047,NA,Georgia,Catoosa,13047,1560,Catoosa,Georgia,CHATTANOOGA TENN.-GA.,13047,1560,Catoosa,Georgia,Chattanooga TN--GA MSA,13047,1560,Catoosa GA,Chattanooga,13047,16860,Catoosa GA,Chattanooga, TN-GA,Metro,28431,37114,42693,53549,64038,5841,9162,15214,22440,19492
163,13049,NA,Georgia,Charlton,13049,NA,Charlton,Georgia,NA,13049,9999,Charlton,Georgia,NA,13049,9999,Charlton GA,,13049, ,Charlton GA, , ,,5727,7360,8511,10312,12837,1832,2268,2424,3114,2955
164,13051,7520,Georgia,Chatham,13051,7520,Chatham,Georgia,SAVANNAH GA.,13051,7520,Chatham,Georgia,Savannah GA MSA,13051,7520,Chatham GA,Savannah,13051,42340,Chatham GA,Savannah, GA,Metro,186381,203041,217531,232492,265896,92669,104573,131976,155176,172463
165,13053,1800,Georgia,Chattahoochee,13053,1800,Chattahoochee,Georgia,COLUMBUS GA.-ALA.,13053,1800,Chattahoochee,Georgia,Columbus GA--AL MSA,13053,1800,Chattahoochee GA,Columbus,13053,17980,Chattahoochee GA,Columbus, GA-AL,Metro,24720,21379,16729,15047,11178,26719,17567,17196,16237,19351
166,13055,NA,Georgia,Chattooga,13055,NA,Chattooga,Georgia,NA,13055,9999,Chattooga,Georgia,NA,13055,9999,Chattooga GA,,13055,44900,Chattooga GA,Summerville, GA,Micro,20684,21871,22287,25419,25958,8341,9118,9076,10584,8221
167,13057,NA,Georgia,Cherokee,13057,520,Cherokee,Georgia,ATLANTA GA.,13057,520,Cherokee,Georgia,Atlanta GA MSA,13057,520,Cherokee GA,Atlanta,13057,12060,Cherokee GA,Atlanta-Sandy Springs-Roswell, GA,Metro,31323,52245,91323,143777,215195,8318,12376,26715,49809,78828
